32;32;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. GOURMET FAMILIAx5000ML;AC. GOURMET FAMILIAx5000ML;NULL;;;70;51890.7563;61750;51890.7563;61750;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678931;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
33;33;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. GOURMET FAMILIAx500ML;AC. GOURMET FAMILIAx500ML;NULL;;;70;4193.277311;4990;4193.277311;4990;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678932;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
34;34;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. GOURMET OLIVAx750ML;AC. GOURMET OLIVAx750ML;NULL;;;70;20126.05042;23950;20126.05042;23950;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678933;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
35;35;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. GOURMETx1000ML N.V;AC. GOURMETx1000ML N.V;NULL;;;70;11302.52101;13450;11302.52101;13450;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678934;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
36;36;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. GOURMETx2000ML N.V;AC. GOURMETx2000ML N.V;NULL;;;70;21512.60504;25600;21512.60504;25600;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678935;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
37;37;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. GOURMETx3000ML N.V;AC. GOURMETx3000ML N.V;NULL;;;70;31596.63866;37600;31596.63866;37600;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678936;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
38;38;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. GOURMETx500ML N.V;AC. GOURMETx500ML N.V;NULL;;;70;6302.521008;7500;6302.521008;7500;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678937;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
39;39;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. KONZIL SEDA LIQUIDAx200ML;AC. KONZIL SEDA LIQUIDAx200ML;NULL;;;70;5798.319328;6900;5798.319328;6900;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678938;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
40;40;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. KONZIL SEDA LIQUIDAx700ML;AC. KONZIL SEDA LIQUIDAx700ML;NULL;;;70;13319.32773;15850;13319.32773;15850;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678939;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
41;41;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. LA MUÑECAx900ML;AC. LA MUÑECAx900ML;NULL;;;70;4033.613445;4800;4033.613445;4800;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678940;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
